Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Tổng chi phí bảo hiểm,Tổng chi phí thuốc,Tổng chi phí thuốc BHYT
03/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
03/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
03/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
03/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,25996,Phường Tân Phong,65929028.62,0.0,0.0
03/06/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26020,Phường Long Bình,1566424.0,0.0,0.0
03/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,55699252.0,0.0,0.0
03/06/2025,75,Đồng Nai,26068,Phường Hóa An,55288622.0,0.0,0.0
03/06/2025,75,Đồng Nai,26095,Phường Suối Tre,103061641.0,0.0,0.0
03/06/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,91854198.0,0.0,0.0
03/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,166722398.0,0.0,0.0
03/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,472444326.0,0.0,0.0
03/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26377,Phường Phước Tân,59955056.0,0.0,0.0
03/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26452,Xã Suối Cát,1934900.0,0.0,0.0
03/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1872600.0,0.0,0.0
03/06/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
03/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,10727838.0,0.0,0.0
03/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
03/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
03/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,30233562.0,0.0,0.0
03/07/2025,75,Đồng Nai,25996,Phường Tân Phong,35069420.05,0.0,0.0
03/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,20218834.0,0.0,0.0
03/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
03/07/2025,75,Đồng Nai,26050,Phường An Bình,9729403.0,0.0,0.0
03/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,131664944.0,0.0,0.0
03/07/2025,75,Đồng Nai,26068,Phường Hóa An,51049428.0,0.0,0.0
03/07/2025,75,Đồng Nai,26095,Phường Suối Tre,487221000.4,0.0,0.0
03/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,178348116.0,0.0,0.0
03/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,3279500.0,0.0,0.0
03/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,268168829.0,0.0,0.0
03/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,318015575.0,0.0,0.0
03/07/2025,75,Đồng Nai,26275,Xã Tây Hoà,1077184.0,0.0,0.0
03/07/2025,75,Đồng Nai,26296,Xã An Viễn,21023292.0,0.0,0.0
03/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,43183050.0,0.0,0.0
03/07/2025,75,Đồng Nai,26311,Xã Quang Trung,51522964.0,0.0,0.0
03/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,28162990.0,0.0,0.0
03/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,38231742.0,0.0,0.0
03/07/2025,75,Đồng Nai,26362,Xã Sông Ray,57623947.0,0.0,0.0
03/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,253288116.2,0.0,0.0
03/07/2025,75,Đồng Nai,26374,Phường Tam Phước,18183597.0,0.0,0.0
03/07/2025,75,Đồng Nai,26377,Phường Phước Tân,43792573.0,0.0,0.0
03/07/2025,75,Đồng Nai,26416,Xã Phước Bình,19638874.0,0.0,0.0
03/07/2025,75,Đồng Nai,26452,Xã Suối Cát,104633213.5,0.0,0.0
03/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,109229278.0,0.0,0.0
03/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,14693521.0,0.0,0.0
03/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
03/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,77996398.23,0.0,0.0
03/08/2025,75,Đồng Nai,26050,Phường An Bình,1261422.0,0.0,0.0
03/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,446330740.0,0.0,0.0
03/08/2025,75,Đồng Nai,26095,Phường Suối Tre,663598777.1,0.0,0.0
03/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,54301349.0,0.0,0.0
03/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,283225224.2,0.0,0.0
03/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,117610837.0,0.0,0.0
03/08/2025,75,Đồng Nai,26296,Xã An Viễn,21914568.0,0.0,0.0
03/08/2025,75,Đồng Nai,26311,Xã Quang Trung,33258135.0,0.0,0.0
03/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,4985500.0,0.0,0.0
03/08/2025,75,Đồng Nai,26362,Xã Sông Ray,7405632.0,0.0,0.0
03/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,100223470.0,0.0,0.0
03/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,29108054.0,0.0,0.0
03/09/2025,75,Đồng Nai,25996,Phường Tân Phong,133922792.55,0.0,0.0
03/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,27707838.0,0.0,0.0
03/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,47287828.92,0.0,0.0
03/09/2025,75,Đồng Nai,26050,Phường An Bình,24197464.0,0.0,0.0
03/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,480798677.0,0.0,0.0
03/09/2025,75,Đồng Nai,26095,Phường Suối Tre,887669575.0,0.0,0.0
03/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,84145484.0,0.0,0.0
03/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,452589841.9,0.0,0.0
03/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,381461790.0,0.0,0.0
03/09/2025,75,Đồng Nai,26296,Xã An Viễn,61246067.0,0.0,0.0
03/09/2025,75,Đồng Nai,26311,Xã Quang Trung,55260164.0,0.0,0.0
03/09/2025,75,Đồng Nai,26362,Xã Sông Ray,63506987.0,0.0,0.0
03/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,385241439.4,0.0,0.0
03/09/2025,75,Đồng Nai,26389,Xã Long Đức,14713598.0,0.0,0.0
03/09/2025,75,Đồng Nai,26416,Xã Phước Bình,43440147.0,0.0,0.0
03/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,134462499.0,0.0,0.0
03/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,38863179.0,0.0,0.0
04/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
04/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
04/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
04/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26095,Phường Suối Tre,45000.0,0.0,0.0
04/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
04/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
04/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,25996,Phường Tân Phong,61033527.18,0.0,0.0
04/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26020,Phường Long Bình,2081317.0,0.0,0.0
04/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,101476213.0,0.0,0.0
04/06/2025,75,Đồng Nai,26068,Phường Hóa An,11622120.0,0.0,0.0
04/06/2025,75,Đồng Nai,26095,Phường Suối Tre,73489188.28,0.0,0.0
04/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,26237524.0,0.0,0.0
04/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,167103203.0,0.0,0.0
04/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,21254063.0,0.0,0.0
04/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26377,Phường Phước Tân,77208205.0,0.0,0.0
04/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
04/06/2025,75,Đồng Nai,26452,Xã Suối Cát,4656529.0,0.0,0.0
04/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,10423260.0,0.0,0.0
04/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,11223378.0,0.0,0.0
04/07/2021,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
04/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
04/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
04/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,2526533.0,0.0,0.0
04/07/2025,75,Đồng Nai,25996,Phường Tân Phong,37687043.51,0.0,0.0
04/07/2025,75,Đồng Nai,26002,Phường Hố Nai,7951339.0,0.0,0.0
04/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,17288858.0,0.0,0.0
04/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,35640244.3,0.0,0.0
04/07/2025,75,Đồng Nai,26050,Phường An Bình,15692567.0,0.0,0.0
04/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,38741555.0,0.0,0.0
04/07/2025,75,Đồng Nai,26068,Phường Hóa An,64144734.0,0.0,0.0
04/07/2025,75,Đồng Nai,26095,Phường Suối Tre,439479321.7,0.0,0.0
04/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,129963677.0,0.0,0.0
04/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,3607560.0,0.0,0.0
04/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,108064565.0,0.0,0.0
04/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,273933299.0,0.0,0.0
04/07/2025,75,Đồng Nai,26275,Xã Tây Hoà,46453823.0,0.0,0.0
04/07/2025,75,Đồng Nai,26296,Xã An Viễn,15704213.0,0.0,0.0
04/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,24401062.0,0.0,0.0
04/07/2025,75,Đồng Nai,26311,Xã Quang Trung,53004632.0,0.0,0.0
04/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,30738754.0,0.0,0.0
04/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,52856365.0,0.0,0.0
04/07/2025,75,Đồng Nai,26362,Xã Sông Ray,15672147.0,0.0,0.0
04/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,173176470.0,0.0,0.0
04/07/2025,75,Đồng Nai,26374,Phường Tam Phước,19107495.0,0.0,0.0
04/07/2025,75,Đồng Nai,26377,Phường Phước Tân,46837625.0,0.0,0.0
04/07/2025,75,Đồng Nai,26416,Xã Phước Bình,17911617.0,0.0,0.0
04/07/2025,75,Đồng Nai,26452,Xã Suối Cát,18834209.0,0.0,0.0
04/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,348113434.0,0.0,0.0
04/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,14189757.0,0.0,0.0
04/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,68367868.0,0.0,0.0
04/08/2025,75,Đồng Nai,25996,Phường Tân Phong,161410714.99,0.0,0.0
04/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,28502089.0,0.0,0.0
04/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,129900326.79,0.0,0.0
04/08/2025,75,Đồng Nai,26050,Phường An Bình,11994446.0,0.0,0.0
04/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1075702897.0,0.0,0.0
04/08/2025,75,Đồng Nai,26068,Phường Hóa An,47363915.0,0.0,0.0
04/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1604930496.6,0.0,0.0
04/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,97389236.0,0.0,0.0
04/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,720714531.74,0.0,0.0
04/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,238438765.0,0.0,0.0
04/08/2025,75,Đồng Nai,26296,Xã An Viễn,74411606.0,0.0,0.0
04/08/2025,75,Đồng Nai,26311,Xã Quang Trung,65406962.0,0.0,0.0
04/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,16858859.0,0.0,0.0
04/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,145560.0,0.0,0.0
04/08/2025,75,Đồng Nai,26362,Xã Sông Ray,40288293.0,0.0,0.0
04/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,341049550.4,0.0,0.0
04/08/2025,75,Đồng Nai,26374,Phường Tam Phước,32467428.0,0.0,0.0
04/08/2025,75,Đồng Nai,26416,Xã Phước Bình,23658293.0,0.0,0.0
04/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,4308464.0,0.0,0.0
04/09/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
04/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,49016345.0,0.0,0.0
04/09/2025,75,Đồng Nai,25996,Phường Tân Phong,105046489.09,0.0,0.0
04/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,21666643.0,0.0,0.0
04/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,121571886.15,0.0,0.0
04/09/2025,75,Đồng Nai,26050,Phường An Bình,10950490.0,0.0,0.0
04/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,493554815.0,0.0,0.0
04/09/2025,75,Đồng Nai,26068,Phường Hóa An,54461334.0,0.0,0.0
04/09/2025,75,Đồng Nai,26095,Phường Suối Tre,740358317.5,0.0,0.0
04/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,48573315.0,0.0,0.0
04/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,449913961.46,0.0,0.0
04/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,18821970.0,0.0,0.0
04/09/2025,75,Đồng Nai,26311,Xã Quang Trung,41013689.0,0.0,0.0
04/09/2025,75,Đồng Nai,26317,Xã Hưng Lộc,31438768.0,0.0,0.0
04/09/2025,75,Đồng Nai,26362,Xã Sông Ray,28234464.0,0.0,0.0
04/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,343768938.6,0.0,0.0
04/09/2025,75,Đồng Nai,26389,Xã Long Đức,8671452.0,0.0,0.0
04/09/2025,75,Đồng Nai,26416,Xã Phước Bình,30084635.0,0.0,0.0
04/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,130151759.0,0.0,0.0
04/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,11269820.0,0.0,0.0
04/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
05/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
05/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
05/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
05/03/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
05/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26383,Xã An Phước,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
05/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,25996,Phường Tân Phong,25283354.4,0.0,0.0
05/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26020,Phường Long Bình,2401161.0,0.0,0.0
05/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,205038599.0,0.0,0.0
05/06/2025,75,Đồng Nai,26068,Phường Hóa An,35875954.0,0.0,0.0
05/06/2025,75,Đồng Nai,26095,Phường Suối Tre,141746815.0,0.0,0.0
05/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,241055499.0,0.0,0.0
05/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,26095817.0,0.0,0.0
05/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26377,Phường Phước Tân,43090810.0,0.0,0.0
05/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
05/06/2025,75,Đồng Nai,26452,Xã Suối Cát,14637473.0,0.0,0.0
05/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,4217958.0,0.0,0.0
05/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,10788360.0,0.0,0.0
05/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,378800.0,0.0,0.0
05/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
05/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,1832705.0,0.0,0.0
05/07/2025,75,Đồng Nai,25996,Phường Tân Phong,136496036.0,0.0,0.0
05/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,13325689.0,0.0,0.0
05/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,94714089.21,0.0,0.0
05/07/2025,75,Đồng Nai,26050,Phường An Bình,5915770.0,0.0,0.0
05/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,69629948.0,0.0,0.0
